path,bytes,sha256
04_prototypes/concept_sources/C4/README.md,5989,ffadc593142d054f53aa4f0ffdb75fe83fb576e35891aa89cb457a616d2a9814
04_prototypes/concept_sources/C4/scripts/anti-vacuity-check.mjs,6616,4c9c7b36352e5b1a03813f35cd82de0121da464b6f8f6847e191fb71122b8901
04_prototypes/concept_sources/C4/scripts/check-bundle.mjs,1759,97e8182362717ed6f3c4c62bc373988ac686605114d7b262df5db4de0123789d
04_prototypes/concept_sources/C4/scripts/public-http-qa.mjs,6533,c3b4d4060949ae28b4c1e2145b61dd6e7c4f1a3016e617af65d5bce514d48b23
04_prototypes/concept_sources/C4/src/App.test.tsx,6024,74c573f15e804705777f6415103048c96b56554c69086488791a36e6e3f3e8d3
04_prototypes/concept_sources/C4/src/App.tsx,13921,1b9d3721e8edfbefd96e20f8f190707ee016569b70810bf2bcfa16b8acf707e3
04_prototypes/concept_sources/C4/src/components/ErrorBoundary.tsx,1031,cf99327bd89d273424828b5510ec011bf2753ea8690cf1c25db407049651ed6d
04_prototypes/concept_sources/C4/src/components/Icons.tsx,3903,fac5e9aa8cc020800ae4751864e55c0bd1c1878b609249e3d7a55442ebe991a5
04_prototypes/concept_sources/C4/src/content/atelierContent.ts,5182,6e06deda1a6273e5ee2673a22749fd29b43db94268e443cb574fce542a7e6126
04_prototypes/concept_sources/C4/src/content/siteContent.ts,7784,37741d207378586a34298008cdd577274ce0efb5ed7a1d5eea51defc228404e7
04_prototypes/concept_sources/C4/src/main.tsx,339,daa37d8d9c10d174b0292cf4639ca368438154dacfe0e8543d1da91d8c58dcda
04_prototypes/concept_sources/C4/src/styles.css,14276,eef60835cd18b5b3a9c9423d2b76d3044003dfc302854d493a66fa5c9d3fae64
04_prototypes/concept_sources/C4/src/test/setup.ts,42,977afde26bba6a51325908cd7713cbfdc87d18f06b78b237c8f364c44864b7de
04_prototypes/concept_sources/C4/tests/e2e/anti-vacuity.spec.ts,4272,1e4dc13f6efe6baaf47a762d2aff7bb9be10119fc79e9b80b1cf6a524fb2b24d
04_prototypes/concept_sources/C4/tests/e2e/site.spec.ts,9969,58481fd5c5a9e2e8dd9bd344ca13e3b90c14dc397502ae6ebd0cdb1fdb06f526
04_prototypes/concept_sources/C4/tsconfig.app.json,640,ba158a678c61d303fd5f1548c74f44f6075612831acd726317833e1dcf4a5451
04_prototypes/concept_sources/C4/tsconfig.json,119,770b4140bbb581e2dfd9ea9946ffc9c75a1d86ba7d2db5f77c83e37cbdf9d808
04_prototypes/concept_sources/C4/tsconfig.node.json,460,454e4ca79d95ba071795959169a1b03fedda418b93539dd9f561d5c30bc83336
04_prototypes/concept_sources/C4/vite.config.ts,357,d7e0329c35be0e30c61f9b70376e3262b21982d3be2cb502ad817506eca5dd05
04_prototypes/README.md,575,0dcc77a66d0637f88462ae64c0a489a0df599c48cd4893c367ba78d7d0d7525c
04_prototypes/visual_reference/C1-C5-overview.jpg,182576,5b4a9ac19d2b56635b7ca57e9e0d2269b60a467f7db48b2b90983e88af26e354
04_prototypes/visual_reference/C1.png,557076,dcb640d1c5eab00c6841f5538b5ceaf12268d852d68f3b2ecb36fa732fd16f63
04_prototypes/visual_reference/C3.png,232008,feb3dfc8eb2d7f5edce77e593d0d7ddf46dad2f2819621e23dd481b0a56db5b6
04_prototypes/visual_reference/C4.png,105477,64aeb92aaf0d48701650440ceba996d75c47ae60a3872c95552cbf62a745dc2a
index.html,5413,1342c17573fb2f7a9fbf930a59dfa09f639c5433bfc33d7a5a85061474c3abb5
README_START_HERE.md,2819,38cbdb23945c9eedf4ac6e8cdbd3990a924f01a055b66bb169cd11a96ec4c98d
START_PREVIEW.cmd,165,eca6c305098ec78eff8d6129a252d9f9d0c942b096464c0195d08674eca84a25
STOP_PREVIEW.cmd,151,3d77174c9d37239db949e17cd49b3c5a53ba09e7df6d6c184a0994e0908f35f7
Tools/Start-SyreServer.ps1,2177,912e3e4746b9b793d3275bb84765ee0834c26f2d9c266044e0ac2c7275909952
Tools/Stop-SyreServer.ps1,2688,50e9ecbbcd6e58ef1f40a2ffab2ac293ba1059f872c6ca57034b377c3307f27a
